conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1277639684600942593,Mon Jun 29 16:26:52 +0000 2020,13,️‍LGBTQ+BLM️‍ https://t.co/xUwHdhhaoe,1277639684600942593.1,https://pbs.twimg.com/media/EbsWgYOU0AAhzsd.jpg,Unnamed: 6,in,Unnamed: 8,0,0.1,3,https://x.com/Brijangless22/status/1277639684600942593,105669019,Brijangless22,1475853269398433797,Tue Dec 28 15:36:54 +0000 2021,112,ocs lgbtq+ https://t.co/p1AVBwgJTX,1475853269398433797.1,https://pbs.twimg.com/media/FHtIBYDXEA0ykw8.jpg,"Porto Alegre, Brazil",2,10,https://x.com/itsyiren/status/1475853269398433797,285268191,itsyiren,1541557997138284546,Mon Jun 27 23:04:01 +0000 2022,8,LGBTQ Gecko Sweater https://t.co/zz7UkqWV6N,1541557997138284546.1,https://pbs.twimg.com/media/FWS20-2X0AAl84k.jpg,"Chicago, IL",1,https://x.com/joppenflopper/status/1541557997138284546,24441721,joppenflopper
1.3429951807781028e+18,Sun Dec 27 00:46:17 +0000 2020,15221.0,Mslh hubungan seksual pasien &amp; Nakes di Wisma Atlet adlh profesionalisme potensi melanggar kode etik profesi. Malah bahasan media adlh asusila mesum dan LGBT . Kasus malah dibawa ke polisi bukan majelis etik. Mau pidana apa? UU ITE? UU Pornografi? UU Karantina? Absurd.,1.3429951807781028e+18,,,in,"Greater Jakarta, Indonesia",357.0,178.0,4371.0,https://x.com/RodriChen/status/1342995180778102786,963890288.0,RodriChen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3435627735616594e+18,Mon Dec 28 14:21:42 +0000 2020,19.0,Ikuti live di Facebook Majlis Agama Islam Selangor (MAIS) esok 29 Disember 2020 jam 10.00 pagi. Mengupas tajuk: Hukum Hakam Kontemporari Riqab &amp; Pendekatan Dakwah dan Bimbingan LGBT https://t.co/5DU7rUvChh,1.3435627735616594e+18,https://pbs.twimg.com/media/EqVLOLrVQAEEsYN.jpg,,in,"Kajang,Selangor,Malaysia",5.0,1.0,10.0,https://x.com/PINTAS83754741/status/1343562773561659392,1.0069043382984663e+18,PINTAS83754741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.344087330013868e+18,Wed Dec 30 01:06:06 +0000 2020,7.0,semalem seru abis ketemu 2 cewek italy!! deep talk ngomongin lgbt di italy vs. indonesia ngomongin depression di italy vs. indonesia and many things! i had so much fun last night https://t.co/DcRyn1FT3e,1.344087330013868e+18,https://pbs.twimg.com/media/EqcoTXrVgAApVKi.jpg,,in,personal account,0.0,9.0,0.0,https://x.com/thestralien/status/1344087330013868032,8.826303463024067e+17,thestralien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442501192024924e+18,Wed Dec 30 11:52:58 +0000 2020,19.0,lgbt https://t.co/F1jUPANmll,1.3442501192024924e+18,https://pbs.twimg.com/media/Eqe8WozXcAAMmF6.jpg,,in,cr: @AMORous_art,0.0,1.0,1.0,https://x.com/anywaylena/status/1344250119202492416,1.2848850359302676e+18,anywaylena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.34373534564975e+18,Tue Dec 29 01:47:26 +0000 2020,3.0,Lgbt https://t.co/Uz8ewtnw0y,1.34373534564975e+18,https://pbs.twimg.com/media/EqXoLJLXEAALKe-.jpg,,in,,0.0,0.0,0.0,https://x.com/JOONCLlT/status/1343735345649750016,1.0631703579543142e+18,JOONCLlT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343629068575658e+18,Mon Dec 28 18:45:08 +0000 2020,156.0,Evidentemente la B in LGBT sta per Bididibodidibu,1.343629068575658e+18,,,in,"Puglia, Italia",0.0,1.0,12.0,https://x.com/_Call_Me_Liv/status/1343629068575657984,181302619.0,_Call_Me_Liv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3329547556566794e+18,Sun Nov 29 07:49:13 +0000 2020,2783.0,(((ngewe trap sampe mati))) https://t.co/YAVnpWhDQb,1.3329547556566794e+18,https://pbs.twimg.com/media/En-bSS5UYAUvWn4.jpg,,in,,366.0,688.0,219.0,https://x.com/txtdarikaumLGBT/status/1332954755656679424,1.203652358648955e+18,txtdarikaumLGBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441944507554734e+18,Wed Dec 30 08:11:45 +0000 2020,357.0,Breaking News: FPI vs Pemerintah FPI: bubarkan segala bentuk kemaksiatan spt Pelacuran Judi Narkoba Lgbt Pencuri Partai Korupsi Komunis dsy Pemerintah: Bubarkan FPI... https://t.co/dREP6VVuVv,1.3441944507554734e+18,https://pbs.twimg.com/ext_tw_video_thumb/1344194286045155329/pu/img/moUFQl-mI-kFzuGJ.jpg,,in,Kuala Lumpur,10.0,46.0,58.0,https://x.com/TengkuAdam_99/status/1344194450755473409,1.3069467603092603e+18,TengkuAdam_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3439528886623478e+18,Tue Dec 29 16:11:52 +0000 2020,96.0,Jinn pun ada gayah sekarang. Baru la LGBT representative nsdhndjdjd,1.3439528886623478e+18,,,in,,1.0,3.0,56.0,https://x.com/loofranchot/status/1343952888662347776,78026005.0,loofranchot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3439599993583165e+18,Tue Dec 29 16:40:08 +0000 2020,0.0,lgbt https://t.co/aArWE4ELCv,1.3439599993583165e+18,https://pbs.twimg.com/ext_tw_video_thumb/1114544370726789120/pu/img/a4wa4Hk6b2ZWuLYG.jpg,,in,she/her 21,0.0,0.0,0.0,https://x.com/taekuv/status/1343959999358316546,1.164460078474416e+18,taekuv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343595322044543e+18,Mon Dec 28 16:31:02 +0000 2020,1.0,lgbt https://t.co/WbwLEtCOxf,1.343595322044543e+18,https://pbs.twimg.com/media/EqVoz59WMAAJG9C.jpg,,in,in chrollo’s sheets she/her,0.0,0.0,0.0,https://x.com/MSLUCILFER/status/1343595322044542980,1.3248095317429166e+18,MSLUCILFER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442556472993382e+18,Wed Dec 30 12:14:56 +0000 2020,1.0,LGBT ARE EEVERHWEYE https://t.co/UuV6jWeCH0,1.3442556472993382e+18,https://pbs.twimg.com/ext_tw_video_thumb/1344253885867827201/pu/img/lt9IHyabCrl6feXR.jpg,,in,,0.0,0.0,0.0,https://x.com/HOBlTAE/status/1344255647299338247,1.1384527308534333e+18,HOBlTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3440001455667896e+18,Tue Dec 29 19:19:39 +0000 2020,0.0,Lagi baca2 artikel beberapa artis yg mengaku sebagai lgbt Nemu mereka di list tsb anjas mindblowing pisan https://t.co/YxO7lwLNbR,1.3440001455667896e+18,https://pbs.twimg.com/media/EqbZAhtUcAIUlzc.jpg,,in,,0.0,0.0,0.0,https://x.com/ladybacht/status/1344000145566789632,298915233.0,ladybacht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343776504786813e+18,Tue Dec 29 04:30:59 +0000 2020,2.0,lgbt rant https://t.co/k8K9tqFl14,1.343776504786813e+18,https://pbs.twimg.com/ext_tw_video_thumb/1343776390647218178/pu/img/fzFY5xaefe5vSLhI.jpg,,in,,0.0,0.0,0.0,https://x.com/nijigakus/status/1343776504786812935,9.15729086856745e+17,nijigakus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441931082049536e+18,Wed Dec 30 15:23:41 +0000 2020,52.0,@RubyKholifah @sahaL_AS Kalau gak mafia lgbt liberal bani lendir apa ke... pasti gak suka fpi Selamat datang https://t.co/FOIGDW7FWn,1.344303150258217e+18,https://pbs.twimg.com/media/EqfslynUYAA_jwz.jpg,RubyKholifah,in,,0.0,1.0,4.0,https://x.com/smaya96/status/1344303150258216960,416381744.0,smaya96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3438310755592684e+18,Tue Dec 29 08:07:50 +0000 2020,4.0,Lgbt https://t.co/UFoTAQtt8S,1.3438310755592684e+18,https://pbs.twimg.com/media/EqY_PZxXEAEKXBJ.jpg,,in,United States,1.0,0.0,0.0,https://x.com/fireiscold45/status/1343831075559268352,1.039976109926953e+18,fireiscold45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3437047522662031e+18,Mon Dec 28 23:45:52 +0000 2020,0.0,Wahid Foundation; ada 192 peristiwa dan 276 pelanggaran kebebasan beragama dan berkeyakinan (KBB) yang dipantau di 26 provinsi sepanjang 2018. 138 institusi negara tercatat sebagai aktor pelanggar. Sepertinya diskriminasi pd kaum LGBT blm masuk pantauan? @wahidfoundation https://t.co/cK8AWMqVrW,1.3437047522662031e+18,https://pbs.twimg.com/media/EqXMWJSUUAAkWsi.jpg,,in,Indonesia-West Java  🇲🇨,0.0,0.0,0.0,https://x.com/alfiarnimakhtaf/status/1343704752266203137,79701814.0,alfiarnimakhtaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442845719954924e+18,Wed Dec 30 14:09:52 +0000 2020,0.0,XINYAN LGBT?!?!!??!! https://t.co/4YzrRGOQnD,1.3442845719954924e+18,https://pbs.twimg.com/media/EqfbsUgUYAUj1cI.jpg,,in,,0.0,0.0,0.0,https://x.com/xingqiusfans/status/1344284571995492353,1.3024107897944515e+18,xingqiusfans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441853958697452e+18,Wed Dec 30 07:35:46 +0000 2020,2.0,LGBT itu maksudnya lagi bete,1.3441853958697452e+18,,,in,,0.0,2.0,1.0,https://x.com/Jellydrunk_/status/1344185395869745154,8.274047268283105e+17,Jellydrunk_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3433656832083108e+18,Mon Dec 28 01:18:32 +0000 2020,0.0,jangan ngaku fans kpop kalau ga dukung lgbt,1.3433656832083108e+18,,,in,,0.0,0.0,0.0,https://x.com/fdlhrmdhn/status/1343365683208310786,464215046.0,fdlhrmdhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441253879793172e+18,Wed Dec 30 03:37:19 +0000 2020,5.0,lgbt edition manhunt ?,1.3441253879793172e+18,,,in,20 || lesbian,0.0,1.0,0.0,https://x.com/highlyunaware/status/1344125387979317248,1.2768357537299333e+18,highlyunaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3438452728839045e+18,Tue Dec 29 09:04:15 +0000 2020,0.0,Lgbt cat,1.3438452728839045e+18,,,in,,0.0,0.0,0.0,https://x.com/amstarkeyz/status/1343845272883904512,1.0298555858674483e+18,amstarkeyz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.344248804564996e+18,Wed Dec 30 11:47:44 +0000 2020,4.0,lgbt rights qiqi https://t.co/ZPOD8ypiDp,1.344248804564996e+18,https://pbs.twimg.com/media/Eqe7KdyXUAETYK7.jpg,,in,she/her ⚢ ic: ganada_404,0.0,0.0,0.0,https://x.com/quinyctal/status/1344248804564996096,1.235366641476698e+18,quinyctal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3439712736391578e+18,Tue Dec 29 17:24:56 +0000 2020,3.0,lgbt,1.3439712736391578e+18,,,in,London,0.0,0.0,0.0,https://x.com/b4b3ss/status/1343971273639157761,1.095753890631422e+18,b4b3ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441101007728435e+18,Wed Dec 30 02:36:35 +0000 2020,8.0,My cousin: Gaada orang tua yang bakal buang anaknya. Me: *laugh in LGBT*,1.3441101007728435e+18,,,in,Bristol Cove,0.0,0.0,3.0,https://x.com/sagipussy/status/1344110100772843520,1.2515087605366825e+18,sagipussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3437157389309256e+18,Tue Dec 29 00:29:31 +0000 2020,34.0,nak 'menyantuni' lgbt boleh isu daging haram tetiba luar bidang kuasa,1.3437157389309256e+18,,,in,Malaysia,0.0,3.0,23.0,https://x.com/ComicsByVieN/status/1343715738930925568,1.121121724714537e+18,ComicsByVieN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441205753760195e+18,Wed Dec 30 03:18:12 +0000 2020,1.0,Lgbt .....⁉️,1.3441205753760195e+18,,,in,,0.0,1.0,0.0,https://x.com/farmworms/status/1344120575376019458,8.14766926068994e+17,farmworms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343714084823343e+18,Tue Dec 29 00:22:57 +0000 2020,3.0,LGBT ?!?,1.343714084823343e+18,,,in,,0.0,1.0,0.0,https://x.com/cxsmicgirIs/status/1343714084823343104,1.299596045383467e+18,cxsmicgirIs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3440475359382692e+18,Tue Dec 29 22:27:58 +0000 2020,1.0,lgbt timidakkkkk,1.3440475359382692e+18,,,in,ele/ela,0.0,2.0,0.0,https://x.com/astroversic/status/1344047535938269184,1.2559369801202074e+18,astroversic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3439904318944092e+18,Tue Dec 29 18:41:03 +0000 2020,1.0,LGBT flag https://t.co/3H2H79Noaf,1.3439904318944092e+18,,,in,in cerca del One Piece ,0.0,0.0,0.0,https://x.com/vogliotrichechi/status/1343990431894409216,1.0167823618859049e+18,vogliotrichechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442123152944538e+18,Wed Dec 30 09:22:44 +0000 2020,1146.0,Pendukung pelacuran girang neh Pelaku doyan judi senang Pemabok penjual minuman keras tepuk tangan Yang mau menganti pancasila dgn eka sila jingkrak jingkrak Kaum sodom LGBT pesta pora Simpatisan PKI apa lagi. Wah banget FPI gak ada #FPI_FrontPejuangIslam,1.3442123152944538e+18,,,in,,39.0,67.0,392.0,https://x.com/HukumDan/status/1344212315294453760,1182582278.0,HukumDan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3440584416110305e+18,Tue Dec 29 23:11:18 +0000 2020,0.0,Lgbt,1.3440584416110305e+18,,,in,Tracs uh,0.0,0.0,0.0,https://x.com/Matt__Hieu_/status/1344058441611030529,1.1885331132086886e+18,Matt__Hieu_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442512560769843e+18,Wed Dec 30 11:57:29 +0000 2020,2.0,bi snivy,1.3442512560769843e+18,,,in,paldea,0.0,0.0,0.0,https://x.com/lgbt_pokemon/status/1344251256076984320,7.912506210180751e+17,lgbt_pokemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441346110984274e+18,Wed Dec 30 04:13:58 +0000 2020,0.0,lo juga homo kan? ngapain lu ngehina LGBT dari fisiknya? ngaca bodoh! premitif bgt otak lo bangsat,1.3441346110984274e+18,,,in,West Jakarta,0.0,0.0,0.0,https://x.com/badlilthangs/status/1344134611098427393,1.1075302648743567e+18,badlilthangs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441304628313047e+18,Wed Dec 30 03:57:29 +0000 2020,1.0,pan meloetta,1.3441304628313047e+18,,,in,paldea,0.0,0.0,0.0,https://x.com/lgbt_pokemon/status/1344130462831304707,7.912506210180751e+17,lgbt_pokemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442100262488474e+18,Wed Dec 30 09:13:39 +0000 2020,0.0,Oh open-marriage.. Hmmm.. Oke saya paham.. Hmm menarique.. Opini gw?? Ya terserah yg jalanin ya if they're okay with it ya jalanin aja. Kalo di kalangan LGBT yg mengharuskan nikah secara hetero kynya open-marriage itu suatu pilihan yg mudah gak tau di kalangan hetero gmn.,1.3442100262488474e+18,,,in,"Jakarta Capital Region, Indone",0.0,0.0,0.0,https://x.com/crimclover2305/status/1344210026248847360,81609502.0,crimclover2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442814583163412e+18,Wed Dec 30 13:57:29 +0000 2020,0.0,pan drampa,1.3442814583163412e+18,,,in,paldea,0.0,0.0,0.0,https://x.com/lgbt_pokemon/status/1344281458316341249,7.912506210180751e+17,lgbt_pokemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3439538721135575e+18,Tue Dec 29 16:15:47 +0000 2020,1.0,#wyciekObajtka LGBT+,1.3439538721135575e+18,,,in,Warszawa,0.0,0.0,0.0,https://x.com/andrzejmysliwy/status/1343953872113557504,462974178.0,andrzejmysliwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442601508870267e+18,Wed Dec 30 12:32:49 +0000 2020,0.0,ang kyowt ng buwan very lgbt,1.3442601508870267e+18,,,tl,"Bagac, Central Luzon",0.0,0.0,0.0,https://x.com/_DeJesusMel/status/1344260150887026688,1.1548799500018237e+18,_DeJesusMel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3435344186197484e+18,Mon Dec 28 12:29:01 +0000 2020,17.0,Kemaren pas women march pada ribut minta validasi Udah diakuin posisinya sebagai LGBT malah nggrutu Paten kali memang kaum sodom,1.3435344186197484e+18,,,in,,0.0,0.0,9.0,https://x.com/bandacatturas/status/1343534418619748355,89879481.0,bandacatturas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441023897337528e+18,Wed Dec 30 02:05:56 +0000 2020,0.0,What my parents expect : Gw Gak nonton bl or gl gak baca bl or gl too and they don't suport lgbt ofc. But anaknya: ,1.3441023897337528e+18,,,in,,0.0,0.0,0.0,https://x.com/jaemanager/status/1344102389733752833,1.3408241186612388e+18,jaemanager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343949267283583e+18,Tue Dec 29 15:57:29 +0000 2020,0.0,pan sudowoodo,1.343949267283583e+18,,,in,paldea,0.0,0.0,0.0,https://x.com/lgbt_pokemon/status/1343949267283582976,7.912506210180751e+17,lgbt_pokemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3440700658896937e+18,Tue Dec 29 23:57:29 +0000 2020,0.0,demifemale darumaka,1.3440700658896937e+18,,,in,paldea,0.0,0.0,0.0,https://x.com/lgbt_pokemon/status/1344070065889693702,7.912506210180751e+17,lgbt_pokemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3438759927507517e+18,Tue Dec 29 11:06:19 +0000 2020,2.0,kalung mutiara2an itu bukan buat lgbt kan wkwkwkwk takutnya kyk kalung rantegembok,1.3438759927507517e+18,,,in,,0.0,3.0,0.0,https://x.com/nuggetenak/status/1343875992750751747,8.708446392044585e+17,nuggetenak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3438061315508634e+18,Tue Dec 29 06:28:43 +0000 2020,0.0,Lgbt di wisma atlet autis.,1.3438061315508634e+18,,,in,021,0.0,1.0,0.0,https://x.com/mrlazuarddi/status/1343806131550863364,1671259668.0,mrlazuarddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2824738811318354e+18,Mon Jul 13 00:36:15 +0000 2020,61.0,Sebenernya LGBT itu kristiani sekali lho L: loe G: gua B: bersama T: Tuhan Iya nggak? ~Kabuki,1.2824738811318354e+18,,,in,Yerusalem,1.0,2.0,8.0,https://x.com/kresbung/status/1282473881131835392,1.0558630852761805e+18,kresbung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3443229118055997e+18,Wed Dec 30 16:42:13 +0000 2020,10.0,LGBT lu bela itu pas bedah buku LGBT yg disalihara belum pernah dilecehkan kaum LGBT yah anda ini lagi asik kita diam tau2 si LGBT bilang Mau dong aku sepong punyamu . Sudah banyak kaum normal dilecehkan oleh LGBT malah meresahkan https://t.co/6lXyKbGFbB,1.3443229118055997e+18,,,in,Indonesia,0.0,2.0,1.0,https://x.com/gusuran76/status/1344322911805599744,59705163.0,gusuran76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3443510718047764e+18,Wed Dec 30 18:34:07 +0000 2020,2.0,LGBT drama ,1.3443510718047764e+18,,,in,United States,0.0,0.0,0.0,https://x.com/horrorgeneral/status/1344351071804776450,1173786247.0,horrorgeneral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.344195579430142e+18,Wed Dec 30 08:16:14 +0000 2020,0.0,Covid bukan aib. Lgbt yg aib. Ojo goblog su. Jingan.,1.344195579430142e+18,,,in,Yogyakarta,0.0,0.0,0.0,https://x.com/aryadiedouard/status/1344195579430141953,299772666.0,aryadiedouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.344155266908971e+18,Wed Dec 30 05:36:03 +0000 2020,0.0,Kabar Terkait Kepsek di Medan Terduga LGBT Sudah Sampai ke DPRD #Nasional https://t.co/KfN3GNYir2 https://t.co/LZgHA76f0n,1.344155266908971e+18,https://pbs.twimg.com/media/EqdmF4IVQAEs9fe.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/wow_keren/status/1344155266908971008,313946561.0,wow_keren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3435081038205297e+18,Mon Dec 28 10:44:27 +0000 2020,0.0,LGBT ditinjau dari teori Ego Personality https://t.co/WRhRrHoVzR,1.3435081038205297e+18,,,in,,0.0,0.0,0.0,https://x.com/mindcracker66/status/1343508103820529664,8.496932316002222e+17,mindcracker66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3441254911381012e+18,Wed Dec 30 03:37:44 +0000 2020,2.0,LGBT MANHUNT,1.3441254911381012e+18,,,in,16 xe - rot - moth,0.0,0.0,0.0,https://x.com/kiIItubbo/status/1344125491138101249,1.0994536571149066e+18,kiIItubbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3443452880984965e+18,Wed Dec 30 18:11:08 +0000 2020,3.0,LGBT laknat ,1.3443452880984965e+18,,,in,,0.0,0.0,0.0,https://x.com/inggavalensi/status/1344345288098496513,122214076.0,inggavalensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3444327771485184e+18,Wed Dec 30 23:58:47 +0000 2020,0.0,Alhamdulillah guru agama ga pernah bahas LGBT di kelas. Justru yang bahas LGBT malah guru fisika -___-,1.3444327771485184e+18,,,in,"Yogyakarta, Indonesia",0.0,0.0,0.0,https://x.com/witjaksonowicak/status/1344432777148518400,340804627.0,witjaksonowicak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343960379483771e+18,Tue Dec 29 16:41:38 +0000 2020,1.0,Emak ortu gua benci bngt ama lgbt gk tau apa anak nya aja yaudah ah mls bngt,1.343960379483771e+18,,,in,,0.0,0.0,0.0,https://x.com/yonasdrs_/status/1343960379483770880,8.177248770796462e+17,yonasdrs_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3437467346446336e+18,Tue Dec 29 02:32:41 +0000 2020,0.0,Aneh banget plis show your determination kalo milih topik lgbt and sex education jangan bisik-bisik lo pikir ini perpustakaan ,1.3437467346446336e+18,,,in,,0.0,0.0,0.0,https://x.com/catboygalore/status/1343746734644633600,1.0423029747084452e+18,catboygalore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3440269321873408e+18,Tue Dec 29 21:06:06 +0000 2020,0.0,LGBT ️‍ https://t.co/Bbspfv8rWV,1.3440269321873408e+18,,,in,,0.0,0.0,0.0,https://x.com/mood94650077/status/1344026932187340802,1.339405411326288e+18,mood94650077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.343678201076142e+18,Mon Dec 28 22:00:22 +0000 2020,0.0,Siapa yg mau ikut melegalkan lgbt trus Allah murka akhirnya diadzab kayak kaum sodom,1.343678201076142e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/afbarickly/status/1343678201076142080,1.0767170896903127e+18,afbarickly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442213716776223e+18,Wed Dec 30 09:58:44 +0000 2020,2.0,Cuba tag terpaling konservatif twitter suruh drg tgk ada org buat Jesus jadi LGBT meme,1.3442213716776223e+18,,,in,🍕,0.0,0.0,0.0,https://x.com/iszander_/status/1344221371677622275,143681088.0,iszander_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3443207662091837e+18,Wed Dec 30 16:33:41 +0000 2020,0.0,Normal ape. Terus gue dan kawan kawan lgbt gue gak normal apa.,1.3443207662091837e+18,,,in,Under 17 dni.,0.0,1.0,0.0,https://x.com/rintorou/status/1344320766209183744,1.2424388947689062e+18,rintorou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442934147753165e+18,Wed Dec 30 14:45:00 +0000 2020,0.0,kepala babi puak ni. kau nak laki tegak macam aku tala jubo bertetek silicon ke apa. takpun tala puki operate. kimak punya lgbt,1.3442934147753165e+18,,,in,"Manchester, England",0.0,0.0,0.0,https://x.com/khaidr15/status/1344293414775316482,1.0192495909507523e+18,khaidr15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3443007943806566e+18,Wed Dec 30 15:14:19 +0000 2020,4.0,THE WAY SNSD LGBT REPRESENTATION IN DRAMAS..BISHES SEOHYUN IN HELLO DRACULA AND SOOYOUNG IN RUN ON ,1.3443007943806566e+18,,,in,multifandom trash  '02,0.0,1.0,0.0,https://x.com/joblessone_gg/status/1344300794380656640,1.263497993971368e+18,joblessone_gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442077070629888e+18,Wed Dec 30 09:04:26 +0000 2020,1.0,Owh really .. ?? Ia gimana ya kalo LGBT mah setau aku mereka posesif banget sih ke pasangannya jadi kl ada masalah ia kek gini bahkan ada yg ampe bunuh2an jadi mending pisah ja udah sapa tau lu bisa balik ke kodrat lu jadi imam ... who knows?,1.3442077070629888e+18,,,in,WakandaLand .. ,0.0,1.0,0.0,https://x.com/BerryyPop__/status/1344207707062988800,1.221006654449152e+18,BerryyPop__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442240268315648e+18,Wed Dec 30 10:09:17 +0000 2020,0.0,Lgbt pjsekai is insane omg,1.3442240268315648e+18,,,in,ノエル || 20↑ || 日本語少し OK,0.0,0.0,0.0,https://x.com/AkabaneFutami/status/1344224026831564800,3419248426.0,AkabaneFutami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3442480090899784e+18,Wed Dec 30 11:44:34 +0000 2020,0.0,Kasian yang lgbt kaga punya cucu,1.3442480090899784e+18,,,in,"Bandung, Jawa Barat",0.0,0.0,0.0,https://x.com/puntxt/status/1344248009089978369,1.3119257271937516e+18,puntxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
